Province,Sector_A,Sector_B,Sector_C,Sector_D,Sector_E,Sector_F,Sector_G,Sector_H,Sector_I,Sector_J,Sector_K,Sector_L,Sector_M,Sector_N,Sector_O,Sector_P,Sector_Q,Total_GDP,Mean_Sector_Value,Median_Sector_Value,Economic_Diversity_HHI,Economic_Diversity_Shannon,Economic_Diversity_Gini,Max_Sector_Share,Top3_Sectors_Share,Sector_Concentration,Primary_Sector_Share,Secondary_Sector_Share,Tertiary_Sector_Share,Modernization_Index,Sector_Variance,Sector_Skewness,Sector_Kurtosis,Sector_A_Relative,Sector_B_Relative,Sector_C_Relative,Sector_D_Relative,Sector_E_Relative,Sector_F_Relative,Sector_G_Relative,Sector_H_Relative,Sector_I_Relative,Sector_J_Relative,Sector_K_Relative,Sector_L_Relative,Sector_M_Relative,Sector_N_Relative,Sector_O_Relative,Sector_P_Relative,Sector_Q_Relative,cluster_kmeans,cluster_hierarchical,development_tier
Koshi,229805.12441826495,2894.320068846568,48987.971428571436,13311.463127405648,3576.057142857143,46237.74285714286,66174.37142857144,34497.84285714286,12721.142857142857,14726.614285714286,26164.942857142854,46324.05714285715,3960.442857142857,2235.7285714285713,55384.999564458085,54274.57056698089,13210.91626766251,674488.308299333,74943.14536659255,34497.84285714286,0.8708965585181432,2.4289177246572224,0.5226732108426191,0.3407103156431277,0.47315807898585843,0.713691036683494,0.3450014501716777,0.16621968561421238,0.3066104190576484,0.4728301046718608,2860779057.6955633,3.06946087642621,10.991819694397686,1.5134525475482512,0.892248226866504,1.5241725111329696,1.4749759466844459,1.1820352721503276,1.2887356854825407,0.7257958172705401,0.8902662091379521,1.0393381700701232,1.1703008333967186,0.6364494624908514,0.8800487161460387,0.6613837944881774,0.4965634815339099,1.0544056819298548,1.09671566410688,1.2031034480452654,1,0,Advanced
Madhesh,204068.60551068498,1269.3871927294178,31907.514285714282,3491.609058915871,4017.971428571428,24900.342857142856,78335.21428571429,34981.68571428571,4102.657142857142,14939.128571428571,19796.071428571428,15731.92857142857,2266.442857142857,2158.9714285714285,52415.62175909078,56777.569929159814,9599.447568629563,560760.169590639,62306.685510070994,19796.071428571428,0.8502233297445198,2.2980407008284063,0.5945468980590405,0.363914230319991,0.5362112138471218,0.7936811006032414,0.3661779203278888,0.114696872421051,0.3072830585057239,0.4219799309267749,2445464573.139125,2.888025868225854,9.544128172543598,1.343956761915523,0.39132108577446806,0.992744846431916,0.3868875515662527,1.3281062805582238,0.6940209110097811,0.8591750801128882,0.9027524665549967,0.3351937962781403,1.1871890088357533,0.48152977397790453,0.29886983989962723,0.37849014135989056,0.479515439756019,0.9978754146300989,1.1472932841428307,0.8742110111936564,1,0,Emerging
Bagmati,181635.35560777827,10721.441613562149,80770.85714285714,20968.406739630074,4931.714285714285,64179.31428571428,360481.1142857143,128144.45714285714,34058.642857142855,27510.957142857143,177388.0097797507,247875.60586890552,27916.440309239555,22996.844813444684,67038.51185401672,73697.26613694034,19871.85891433151,1550186.7987804567,172242.97764227295,67038.51185401672,0.8965719728993934,2.5180955655886086,0.5033841277688811,0.23254043613924943,0.44146743380634523,0.5726791845683386,0.12408620520615252,0.11021271280875633,0.6620957377571312,0.7723084505658875,9729843283.844976,1.614811371212779,2.3061872709414675,1.1962156734550855,3.3051587390491513,2.5130397640019395,2.3234031665216435,1.6301362100786823,1.7888021230911415,3.9537313208332368,3.3069511202492796,2.782646806166372,2.1862524166915476,4.3148767453097525,4.709056636298704,4.661973896941285,5.107683227200716,1.2762623158411643,1.4891862861354006,1.8097080849284244,0,1,Advanced
Gandaki,102741.98521381193,2928.5893136987142,12995.8,17518.455052860325,1740.5,33780.18571428571,32195.885714285716,19363.54285714286,15023.1,9597.542857142858,23513.77142857143,19713.714285714286,2570.171428571429,1253.1142857142856,44075.340045030716,33125.945245221425,8784.240344617101,380921.88378666877,42324.65375407431,19363.54285714286,0.8971591993728052,2.551120971299468,0.46859627688954153,0.2697193035812862,0.42733293282192336,0.574052854729585,0.2774074660060495,0.1733555975065171,0.32350686086115493,0.49686245836767207,590324203.6498339,2.4334838962504923,7.4925258682326366,0.6766390421259451,0.9028125985420826,0.40434091354575347,1.9411314578067385,0.5753074710472634,0.9415193757777124,0.3531221933852733,0.49970393703441457,1.227411832264209,0.7627016085544353,0.571961011669536,0.3745144535615828,0.42921203340880704,0.27832125975675237,0.8390952305124492,0.6693695161336412,0.7999709961780789,1,0,Emerging
Lumbini,185211.52539315008,3595.204336709687,36229.9,4340.570025589099,3885.7000000000003,43926.557142857135,64407.357142857145,40478.59999999999,10166.042857142858,13828.157142857142,30334.985714285718,27520.414285714283,3299.9857142857145,2161.6571428571433,61794.75047926421,60907.63583108974,12904.28747222714,604993.330680887,67221.48118676522,30334.985714285718,0.8814759526659489,2.451995986923978,0.5214357523388504,0.3061381274810164,0.45098614610555815,0.6603936675405329,0.31208067949669477,0.14608876277855212,0.3176848243660679,0.46377358714462,1970706530.4232745,2.5936197319612577,8.279356623595612,1.219767642915458,1.108313738062269,1.1272280939743067,0.4809566252309622,1.2843850848884526,1.2243184513848484,0.70641532978056,1.0446082070244578,0.8305823225673922,1.0989018599017086,0.7378837193697217,0.5228234907245038,0.5510891463904631,0.4801119467082327,1.1764329065840866,1.2307487204755851,1.175179104753403,1,0,Emerging
Karnali,56123.82816490955,406.51865232717165,1924.642857142857,988.2943311788089,1188.857142857143,14284.557142857144,10904.699999999999,4294.214285714285,4807.814285714286,2505.657142857143,3189.063751773686,3330.6142857142863,610.0428571428572,316.5142857142857,40811.09785039287,27047.365941557866,5177.772946503585,177911.55592435785,19767.950658261983,4294.214285714285,0.8435579384903206,2.1956716489518238,0.6446163442938513,0.3154591497629955,0.6138526228976948,0.810839650680631,0.3177440977542323,0.10334545936888566,0.1683905283104165,0.2717359876793022,256917242.7522139,2.0749938724500505,3.7016580496089024,0.36962078600015563,0.12531977739131925,0.059881796511677,0.10950789952850487,0.39296661665821203,0.39813834767392153,0.11960197698489747,0.11081834563396,0.39280628775782694,0.19912062512133122,0.07757241900917555,0.063273879856451,0.10187559174850086,0.07029897890023262,0.776951409183794,0.5465408494449467,0.47153402223751767,1,0,Lagging
Sudurpashchim,103305.09054847158,891.4939853527068,12168.214285714284,2555.2772154802365,1836.5714285714282,23839.928571428572,25725.757142857143,9489.871428571429,4798.2,4977.242857142856,7388.714285714285,7970.085714285714,1293.2857142857142,393.9857142857143,46170.2207081195,40587.59805967769,7316.366220895544,300707.9038808545,33411.989320094945,7970.085714285714,0.8519031782749282,2.28099510945383,0.6066311212716684,0.3435396583037697,0.5555927684605276,0.7787426324077668,0.34650430929513815,0.13434961628810954,0.20630366563867575,0.3406532819267853,677006080.9453702,2.5479328743553595,7.294738419121764,0.6803475460395806,0.2748258343142051,0.37859207440143755,0.2831373526614512,0.6070630646188383,0.6644651055800538,0.2821582816326045,0.2448997143649393,0.3920207848959354,0.39553364749850417,0.17972686817305888,0.15141298351309343,0.2159753956628757,0.08750566614413775,0.8789770413185518,0.8201456795607153,0.6662933326636542,1,0,Lagging
